searched_zipcode,searched_lat,searched_lng,searched_address,searched_state,searched_city,searched_metro,latitude,longitude,distance,loc_name,loc_number,address,cuisines,delivery_time_raw,delivery_time,review_count,review_rating,RunDate,Specialty Items,Meal Types,Dietary Preferences
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6678289,-73.9421244,0.882477351,Holesomebagels,1768264,"333 Kingston Ave, Brooklyn, NY 11213, USA",Miscellaneous,23 - 33,28,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6678289,-73.9421244,0.882477351,Holesomebagels,1768264,"333 Kingston Ave, Brooklyn, NY 11213, USA",Miscellaneous,23 - 33,28,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6918036,-73.939569,1.068598323,131632891-417912922690021295,1891413,"372 Kosciuszko St, Brooklyn, NY 11221, USA",Miscellaneous,26 - 36,31,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6918036,-73.939569,1.068598323,131632891-417912922690021295,1891413,"372 Kosciuszko St, Brooklyn, NY 11221, USA",Miscellaneous,26 - 36,31,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6918036,-73.939569,1.068598323,131632891-417912922690021295,1891413,"372 Kosciuszko St, Brooklyn, NY 11221, USA",Miscellaneous,26 - 36,31,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.69329009,-73.97369226,1.565786986,Ayman organic mini mart,622317,"329A Myrtle Ave, Brooklyn, NY 11205, USA",American,31 - 41,36,7,3.1,25/04/22 7:01,Sandwiches|Miscellaneous|Burgers,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.69329009,-73.97369226,1.565786986,Ayman organic mini mart,622317,"329A Myrtle Ave, Brooklyn, NY 11205, USA",American,31 - 41,36,7,3.1,25/04/22 7:01,Sandwiches|Miscellaneous|Burgers,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.69329009,-73.97369226,1.565786986,Ayman organic mini mart,622317,"329A Myrtle Ave, Brooklyn, NY 11205, USA",American,31 - 41,36,7,3.1,25/04/22 7:01,Sandwiches|Miscellaneous|Burgers,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6775043,-73.9692055,0.975134126,Good IV the Soul Catering,1080785,"Maison Yaki, 626 Vanderbilt Ave, Brooklyn, NY 11238, USA",Seafood,24 - 34,29,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6775043,-73.9692055,0.975134126,Good IV the Soul Catering,1080785,"Maison Yaki, 626 Vanderbilt Ave, Brooklyn, NY 11238, USA",Seafood,24 - 34,29,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6775043,-73.9692055,0.975134126,Good IV the Soul Catering,1080785,"Maison Yaki, 626 Vanderbilt Ave, Brooklyn, NY 11238, USA",Seafood,24 - 34,29,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6778925,-73.9300306,1.083765469,"Kingdom Flavor Caribbean Restaurant, LLC",1670857,"49 Utica Ave, Brooklyn, NY 11233, USA",Caribbean,25 - 35,30,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6778925,-73.9300306,1.083765469,"Kingdom Flavor Caribbean Restaurant, LLC",1670857,"49 Utica Ave, Brooklyn, NY 11233, USA",Caribbean,25 - 35,30,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6778925,-73.9300306,1.083765469,"Kingdom Flavor Caribbean Restaurant, LLC",1670857,"49 Utica Ave, Brooklyn, NY 11233, USA",Caribbean,25 - 35,30,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.671483,-73.933336,1.040904006,Barack fried chicken,1450624,"Barack Burger & Chicken, 213 Schenectady Ave, Brooklyn, NY 11213, USA",Miscellaneous,25 - 35,30,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.671483,-73.933336,1.040904006,Barack fried chicken,1450624,"Barack Burger & Chicken, 213 Schenectady Ave, Brooklyn, NY 11213, USA",Miscellaneous,25 - 35,30,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.671483,-73.933336,1.040904006,Barack fried chicken,1450624,"Barack Burger & Chicken, 213 Schenectady Ave, Brooklyn, NY 11213, USA",Miscellaneous,25 - 35,30,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.667952,-73.9425034,0.865159048,Noribar Sushi,2534308,"Noribar, 326 Kingston Ave, Brooklyn, NY 11213, USA",Japanese,25 - 35,30,0,0.0,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.667952,-73.9425034,0.865159048,Noribar Sushi,2534308,"Noribar, 326 Kingston Ave, Brooklyn, NY 11213, USA",Japanese,25 - 35,30,0,0.0,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.667952,-73.9425034,0.865159048,Noribar Sushi,2534308,"Noribar, 326 Kingston Ave, Brooklyn, NY 11213, USA",Japanese,25 - 35,30,0,0.0,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
